,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3766,1.02,Premium,G,VS2,62.1,59.0,6.47,6.41,4.0,6337
3767,1.2,Fair,F,SI2,63.4,60.0,6.56,6.65,4.19,5998
3768,0.39,Ideal,G,VVS2,62.1,56.0,4.67,4.7,2.91,1963
3769,1.0,Very Good,G,VS2,63.0,59.0,6.36,6.4,4.02,6146
3770,0.32,Ideal,G,VVS1,61.8,56.0,4.39,4.41,2.72,1553
3771,0.53,Premium,D,SI2,59.3,61.0,5.29,5.26,3.13,1070
3772,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,10275
3773,0.38,Premium,F,SI1,62.0,58.0,4.6,4.63,2.86,749
3774,0.56,Ideal,E,SI1,61.7,56.0,5.33,5.3,3.28,2192
3775,1.13,Ideal,H,SI1,62.3,56.0,6.69,6.66,4.16,6346
3776,1.21,Premium,H,VS2,60.5,60.0,6.95,6.9,4.19,7470
3777,1.09,Premium,H,SI2,62.0,57.0,6.61,6.55,4.08,4956
3778,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,2006
3779,0.3,Good,F,SI2,63.4,56.0,4.26,4.29,2.71,1631
3780,0.29,Premium,F,SI1,62.4,58.0,4.24,4.26,2.65,534
3781,0.31,Premium,F,VS2,58.3,61.0,4.48,4.44,2.6,700
3782,1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,5293
3783,1.04,Ideal,G,VS2,61.4,57.0,6.53,6.5,4.0,6594
3784,0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,1216
3785,1.07,Premium,D,SI1,60.2,55.0,6.68,6.64,4.01,6556
3786,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,3062
3787,0.41,Ideal,H,VVS1,61.4,56.0,4.77,4.8,2.94,1703
3788,0.76,Very Good,H,SI1,61.4,57.0,5.89,5.94,3.63,2922
3789,0.72,Ideal,E,SI1,62.0,57.0,5.7,5.75,3.55,3577
3790,1.33,Premium,H,VS2,60.7,59.0,7.08,7.13,4.31,8640
3791,0.37,Ideal,F,VS2,61.7,55.0,4.61,4.73,2.88,1323
3792,0.4,Good,F,I1,63.3,60.4,4.64,4.68,2.95,3422
3793,0.7,Premium,J,VS1,62.0,58.0,5.68,5.74,3.54,2165
3794,2.02,Premium,E,SI2,60.4,57.0,8.21,8.18,4.95,14244
3795,0.31,Ideal,G,IF,61.2,55.0,4.4,4.42,2.7,1720
3796,1.02,Premium,H,SI1,60.5,60.0,6.58,6.51,3.96,5169
3797,0.31,Ideal,D,SI1,61.5,56.0,4.35,4.33,2.67,581
3798,2.04,Premium,H,SI1,62.2,60.0,8.07,8.0,5.0,14774
3799,1.97,Very Good,H,VS2,62.9,59.0,7.9,8.01,5.0,14695
3800,0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,2620
3801,1.13,Premium,H,SI2,61.1,59.0,6.73,6.65,4.09,5278
3802,0.38,Very Good,E,SI2,61.6,57.0,4.61,4.65,2.85,842
3803,0.7,Very Good,F,SI1,62.4,56.0,5.64,5.7,3.54,3179
3804,1.6,Premium,I,SI1,62.1,58.0,7.51,7.47,4.65,10107
3805,1.0,Good,G,SI1,62.2,65.0,6.28,6.22,3.89,5448
3806,0.32,Ideal,E,VS2,62.6,53.0,4.38,4.37,2.74,1059
3807,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,916
3808,1.0,Ideal,F,SI1,62.7,57.0,6.44,6.38,4.02,5853
3809,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,3630
3810,0.42,Very Good,E,VS1,62.8,57.8,4.8,4.83,3.03,1892
3811,0.9,Very Good,I,SI1,61.8,58.0,6.2,6.26,3.85,3696
3812,0.7,Good,E,SI1,63.6,62.0,5.57,5.6,3.55,3133
3813,1.06,Ideal,I,SI1,61.8,55.0,6.54,6.57,4.04,5279
3814,0.52,Ideal,G,VVS1,60.7,55.0,5.19,5.29,3.18,2984
3815,0.43,Premium,H,VS1,60.0,59.0,4.86,4.98,2.95,1275
3816,0.31,Ideal,E,SI1,60.1,57.0,4.36,4.39,2.63,376
3817,1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78,4885
3818,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.59,4.09,6666
3819,1.18,Very Good,E,I1,62.5,58.0,6.62,6.75,4.18,4057
3820,1.11,Ideal,I,SI1,61.4,60.0,6.61,6.65,4.07,5752
3821,0.31,Very Good,F,VS1,60.9,56.0,4.37,4.38,2.66,1028
3822,1.27,Premium,I,VS1,59.5,61.0,7.08,7.04,4.2,7852
3823,0.3,Premium,F,VS2,62.2,60.0,4.27,4.22,2.64,780
3824,0.85,Ideal,E,VS1,63.0,57.0,6.08,5.99,3.8,5532
3825,0.28,Very Good,G,VS2,62.0,56.0,4.16,4.19,2.59,387
3826,0.32,Ideal,H,SI1,61.2,56.0,4.43,4.46,2.72,963
3827,1.71,Good,I,VS1,63.7,58.0,7.58,7.54,4.81,11873
3828,1.06,Premium,H,VS2,62.6,58.0,6.54,6.49,4.08,6227
3829,0.33,Very Good,H,VVS2,61.9,56.0,4.44,4.47,2.76,878
3830,0.75,Very Good,D,VVS2,59.4,59.0,5.88,5.94,3.51,5038
3831,1.01,Very Good,H,VS2,61.2,57.0,6.49,6.41,3.95,5661
3832,0.36,Ideal,I,VS1,60.5,57.0,4.56,4.59,2.77,438
3833,0.32,Premium,G,VS1,60.6,60.0,4.4,4.44,2.68,982
3834,0.91,Ideal,F,SI2,62.2,56.0,6.17,6.14,3.83,4192
3835,0.39,Ideal,E,VS1,62.3,54.4,4.66,4.69,2.91,1865
3836,1.3,Premium,H,SI2,60.4,61.0,7.09,7.04,4.27,6780
3837,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,4050
3838,1.7,Very Good,F,VS2,60.8,60.0,7.65,7.68,4.66,12701
3839,0.56,Very Good,E,VVS2,60.3,57.0,5.33,5.37,3.23,3295
3840,0.24,Ideal,I,VS1,62.0,56.0,4.0,4.01,2.48,989
3841,2.15,Premium,G,SI2,58.9,58.0,8.46,8.41,4.97,15146
3842,1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,6435
3843,0.31,Premium,H,SI2,59.5,59.0,4.39,4.45,2.63,2067
3844,1.71,Premium,J,SI1,62.9,58.0,7.64,7.58,4.79,10346
3845,0.42,Ideal,G,VS1,61.9,56.0,4.77,4.82,2.97,1820
3846,1.02,Very Good,D,VS2,63.7,55.0,6.42,6.45,4.1,6771
3847,1.2,Very Good,E,VS2,60.7,59.0,6.79,6.86,4.14,8175
3848,1.01,Ideal,E,VS2,62.5,54.0,6.39,6.42,4.0,6665
3849,0.32,Ideal,G,SI2,62.2,53.0,4.4,4.44,2.75,1396
3850,0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,2260
3851,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3,4462
3852,1.8,Premium,I,SI2,61.8,59.0,7.9,7.8,4.85,10967
3853,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,10407
3854,0.54,Ideal,H,VS1,61.6,59.0,5.22,5.24,3.22,2230
3855,0.3,Ideal,G,VVS2,62.7,57.0,4.32,4.26,2.69,1310
3856,1.68,Ideal,G,VS2,62.5,54.0,7.61,7.64,4.76,12492
3857,0.77,Ideal,D,VS2,61.3,56.0,5.87,5.9,3.61,4752
3858,1.1,Premium,F,SI1,59.5,59.0,6.7,6.77,4.01,6597
3859,0.76,Very Good,G,VS2,61.1,57.0,5.84,5.95,3.6,4036
3860,1.02,Very Good,I,SI2,62.8,56.0,6.42,6.38,4.02,3850
3861,1.25,Ideal,F,VVS1,62.2,56.0,6.89,6.93,4.3,9497
3862,0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,512
3863,0.5,Ideal,H,SI1,62.2,53.0,5.06,5.14,3.17,1045
3864,0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,1233
3865,0.31,Very Good,H,VVS2,62.6,56.0,4.33,4.36,2.72,761
3866,0.51,Premium,D,VS2,61.9,62.0,5.12,5.09,3.16,2537
3867,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,12252
3868,0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,1011
3869,0.77,Very Good,H,VS1,62.2,57.0,5.81,5.86,3.63,3999
3870,0.9,Good,F,SI2,64.2,62.0,6.0,6.08,3.88,3891
3871,1.71,Ideal,J,VS1,62.1,55.0,7.73,7.65,4.78,11261
3872,1.0,Good,D,SI1,57.6,62.0,6.62,6.5,3.78,5610
3873,0.52,Very Good,E,SI1,62.8,57.0,5.09,5.13,3.21,1806
3874,0.31,Ideal,H,VS2,61.9,55.0,4.38,4.35,2.7,431
3875,0.33,Premium,G,VS2,61.3,59.0,4.46,4.44,2.73,730
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,10473
3877,0.82,Ideal,H,VS1,61.5,56.0,6.0,6.04,3.7,4537
3878,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,4002
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,10940
3880,2.02,Very Good,H,VS2,62.7,58.0,7.96,8.01,5.01,15177
3881,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,2518
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,359
3883,1.04,Ideal,G,VS2,61.9,54.0,6.53,6.56,4.05,6594
3884,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,9535
3885,0.7,Fair,J,VS2,64.6,58.0,5.58,5.56,3.6,1090
3886,1.52,Good,J,SI1,63.6,60.0,7.25,7.21,4.6,8407
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5666
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,669
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,2144
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,952
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,1321
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,6424
3893,0.57,Very Good,I,SI1,61.1,61.0,5.34,5.37,3.27,925
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,710
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,1346
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,1874
3897,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4979
3898,1.5,Ideal,H,SI1,61.3,57.0,7.38,7.4,4.53,9697
3899,0.57,Very Good,F,VS1,63.2,56.0,5.27,5.31,3.34,3014
3900,0.9,Very Good,H,SI1,58.7,59.0,6.3,6.35,3.71,4057
3901,0.51,Ideal,H,VVS2,60.1,57.0,5.19,5.22,3.12,2310
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,1264
3903,0.7,Very Good,G,SI1,63.6,58.0,5.61,5.65,3.58,3004
3904,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,11999
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,4876
3906,0.5,Very Good,F,VS2,63.0,58.0,5.05,5.08,3.19,2155
3907,1.51,Ideal,F,VS2,62.4,53.0,7.37,7.32,4.58,11085
3908,1.2,Good,G,VS2,65.2,56.0,6.61,6.67,4.33,7891
3909,0.4,Very Good,F,VS1,61.2,58.0,4.74,4.86,2.94,1664
3910,0.71,Ideal,H,VS1,62.1,55.0,5.68,5.72,3.54,3642
3911,0.43,Ideal,G,VS1,61.3,57.0,4.88,4.85,2.98,1830
3912,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,965
3913,0.43,Very Good,F,VS1,62.2,61.0,4.75,4.83,2.98,1976
3914,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,867
3915,0.76,Very Good,I,SI1,62.0,56.0,5.81,5.84,3.61,2543
3916,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,2848
3917,0.42,Premium,D,VVS2,59.6,59.0,4.9,4.96,2.94,2448
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1655
3919,0.31,Ideal,G,VS1,62.3,54.0,4.35,4.38,2.72,1015
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,3560
3921,0.72,Premium,G,SI1,60.8,58.0,5.8,5.74,3.51,3124
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,1257
3923,0.51,Ideal,F,VS1,62.1,56.0,5.15,5.13,3.19,2648
3924,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,10041
3925,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,1055
3926,1.75,Premium,G,VS1,59.6,60.0,7.9,7.76,4.67,13192
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,4405
3928,0.59,Ideal,F,VS2,60.2,57.0,5.48,5.44,3.29,2907
3929,1.15,Very Good,F,SI1,62.5,59.0,6.62,6.69,4.16,7130
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,2411
3931,0.33,Premium,G,VS2,62.6,58.0,4.4,4.36,2.74,784
3932,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,15893
3933,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,1318
3934,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95,4758
3935,1.6,Premium,I,VS2,60.2,58.0,7.63,7.56,4.57,10594
3936,1.0,Premium,G,SI2,62.7,59.0,6.36,6.3,3.97,4690
3937,1.5,Very Good,H,VS1,60.7,58.0,7.35,7.42,4.48,10452
3938,0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,3419
3939,0.41,Ideal,F,VVS2,61.4,56.0,4.81,4.76,2.94,2254
3940,1.51,Very Good,I,VS1,63.1,53.0,7.34,7.25,4.6,10118
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1834
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,6002
3943,0.31,Good,I,VS1,63.9,55.0,4.28,4.3,2.74,834
3944,0.41,Very Good,F,VVS1,61.4,58.0,4.76,4.78,2.93,2219
3945,2.0,Premium,J,VS1,63.0,58.0,8.04,7.99,5.05,13997
3946,0.78,Ideal,I,VS2,60.9,57.0,5.92,5.97,3.62,3424
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,2162
3948,0.3,Ideal,G,VVS1,61.7,55.0,4.34,4.32,2.67,1383
3949,0.33,Very Good,G,VS1,62.8,58.0,4.38,4.41,2.76,1032
3950,0.76,Ideal,H,VVS2,61.0,56.0,5.85,5.91,3.59,4402
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1605
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1577
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,895
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,748
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,2306
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5830
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,357
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1982
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1440
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,1596
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7570
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,1246
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,4779
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,1756
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,5055
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,6499
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,2940
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3774
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1333
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,7406
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,3826
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,834
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,5482
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2796
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,1352
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4711
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,1152
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,4447
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,4779
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5498
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,409
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,368
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6453
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,3196
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,1614
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,1172
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,382
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,3607
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1681
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,467
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,584
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,1283
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,12439
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,868
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,8357
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,16731
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,13131
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,2322
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,3920
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,4883
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,5906
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,2741
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6979
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,3358
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,3223
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,323
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,3705
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,7079
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,2609
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,2464
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,626
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,1136
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,4840
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,6373
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,4771
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3712
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,10145
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,3322
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,6234
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,868
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,2970
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,8643
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,1658
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5571
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,1340
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,14543
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,738
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,391
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,3516
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,361
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2069
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,3210
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,961
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,10790
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,1166
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,625
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,7479
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4843
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5861
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,2228
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,2181
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9410
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4776
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,734
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,7623
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,916
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6550
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,5396
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,808
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,7873
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1595
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,5695
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12587
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5819
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4522
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3783
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,4126
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,6335
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,3846
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,925
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2889
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,1256
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,782
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,4462
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,3053
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,15205
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6423
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,513
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,10318
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,3424
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7808
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,1506
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1881
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6639
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2901
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,10713
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4410
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4547
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8530
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,381
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,1404
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4967
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,6944
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3943
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1944
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,5247
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1458
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,999
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,4154
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,12445
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,11406
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,710
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,2987
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2710
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1163
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7924
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,339
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,750
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9539
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,2182
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,2263
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,5279
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,7685
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,5078
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5986
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4531
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,2679
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,5369
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3616
