,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,1285
3952,0.53,Premium,G,SI1,61.0,59.0,5.25,5.21,3.19,1257
3953,0.42,Ideal,G,SI1,62.2,53.0,4.8,4.84,3.0,575
3954,0.35,Very Good,I,VS2,61.7,57.0,4.52,4.56,2.8,428
3955,0.5,Premium,G,VS1,62.5,60.0,5.08,5.06,3.17,1986
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5510
3957,0.31,Very Good,D,SI1,60.0,61.0,4.41,4.43,2.65,37
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1662
3959,0.43,Ideal,D,SI1,62.5,55.0,4.83,4.8,3.01,1120
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,1276
3961,1.26,Ideal,H,SI1,61.9,57.0,6.88,6.93,4.27,7250
3962,0.32,Ideal,D,VS2,62.6,55.0,4.39,4.37,2.74,926
3963,1.01,Premium,G,SI2,62.4,58.0,6.38,6.41,3.99,4459
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,1436
3965,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,4735
3966,1.01,Very Good,F,VS2,63.8,55.0,6.31,6.38,4.05,6179
3967,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,2620
3968,0.73,Ideal,D,SI1,62.4,53.0,5.82,5.79,3.62,3454
3969,0.42,Ideal,I,VVS1,62.7,55.0,4.8,4.77,3.0,1013
3970,1.01,Very Good,D,VVS2,63.0,56.0,6.35,6.41,4.02,7086
3971,0.59,Very Good,F,IF,59.9,63.0,5.44,5.47,3.27,3506
3972,0.27,Very Good,D,VS2,63.0,57.0,4.06,4.1,2.57,514
3973,1.04,Very Good,D,SI2,63.1,58.0,6.39,6.33,4.01,5162
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,2476
3975,0.61,Good,F,SI2,62.5,65.0,5.36,5.29,3.33,1032
3976,0.9,Good,F,SI1,61.3,60.0,6.13,6.18,3.77,4391
3977,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,832
3978,1.01,Fair,D,SI2,64.7,57.0,6.31,6.27,4.07,4127
3979,1.01,Ideal,I,SI1,60.3,58.0,6.5,6.56,3.94,4459
3980,1.0,Very Good,I,VS1,63.3,55.0,6.39,6.34,4.03,5178
3981,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,89
3982,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,48
3983,1.01,Premium,H,VVS1,60.5,57.0,6.55,6.48,3.94,6133
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,2876
3985,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,1294
3986,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,852
3987,0.31,Premium,F,SI1,62.7,58.0,4.31,4.33,2.71,62
3988,0.71,Ideal,H,VS1,61.8,55.0,5.72,5.77,3.55,3287
3989,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1361
3990,0.39,Premium,J,VVS1,61.8,56.0,4.71,4.64,2.89,147
3991,0.31,Ideal,H,VS1,62.1,54.0,4.3,4.37,2.69,264
3992,0.3,Ideal,G,VVS2,60.9,57.0,4.35,4.32,2.64,963
3993,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,12119
3994,0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,548
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,8037
3996,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,16411
3997,2.0,Very Good,J,SI1,62.2,59.0,7.92,7.97,4.94,12811
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,2002
3999,0.91,Ideal,G,SI2,61.0,57.0,6.25,6.28,3.82,3600
4000,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,4563
4001,1.09,Premium,D,SI2,61.2,60.0,6.6,6.64,4.05,5586
4002,0.53,Ideal,D,VS2,60.2,57.0,5.24,5.26,3.16,2421
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,6659
4004,0.56,Ideal,D,VS1,62.6,55.0,5.25,5.29,3.3,3038
4005,0.59,Ideal,D,VS2,60.9,57.0,5.42,5.48,3.32,2903
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,3
4007,0.9,Very Good,I,SI1,61.8,56.0,6.19,6.24,3.84,3385
4008,1.02,Good,D,VS1,64.6,58.0,6.22,6.28,4.04,6759
4009,0.72,Fair,F,SI1,64.8,55.0,5.64,5.6,3.64,2289
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,2144
4011,0.32,Ideal,I,VVS1,62.0,55.3,4.39,4.42,2.73,306
4012,0.25,Very Good,F,VVS1,61.1,57.0,4.05,4.08,2.48,816
4013,0.72,Very Good,G,IF,63.3,54.0,5.64,5.73,3.6,4520
4014,1.13,Ideal,H,SI1,62.3,56.0,6.66,6.69,4.16,6053
4015,1.01,Premium,I,SI1,62.8,58.0,6.4,6.34,4.0,4451
4016,0.72,Ideal,I,VVS1,61.3,57.0,5.74,5.77,3.53,3392
4017,1.54,Ideal,I,VS2,60.2,59.0,7.52,7.57,4.54,9825
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,3002
4019,1.0,Good,F,VS2,64.0,59.0,6.29,6.25,4.03,5914
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,548
4021,0.5,Ideal,F,VVS2,62.2,54.0,5.09,5.11,3.17,2650
4022,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,8323
4023,0.31,Very Good,D,VVS2,60.5,56.0,4.38,4.41,2.66,1338
4024,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5251
4025,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,1020
4026,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,14223
4027,0.3,Very Good,G,SI1,62.8,56.0,4.28,4.32,2.7,418
4028,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,71
4029,1.01,Fair,H,SI2,65.4,59.0,6.3,6.26,4.11,3196
4030,0.34,Ideal,G,SI1,61.2,57.0,4.53,4.56,2.78,41
4031,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,1749
4032,0.72,Ideal,I,VS1,60.7,57.0,5.78,5.81,3.51,2890
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,641
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,10470
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,846
4036,0.4,Good,F,SI1,63.6,57.0,4.7,4.67,2.98,305
4037,1.21,Very Good,F,SI1,59.4,56.0,6.95,7.0,4.14,7159
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4523
4039,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5541
4040,0.71,Good,F,SI2,64.5,55.6,5.58,5.61,3.6,1908
4041,0.41,Very Good,F,VVS2,62.9,54.0,4.7,4.74,2.97,1861
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9090
4043,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,4456
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,414
4045,1.05,Premium,G,IF,60.6,60.0,6.57,6.59,3.99,7303
4046,0.34,Ideal,G,VS2,61.0,57.0,4.48,4.5,2.74,596
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6230
4048,1.03,Premium,D,SI2,61.8,60.0,6.45,6.42,3.98,5076
4049,0.32,Ideal,G,VS2,62.4,55.0,4.36,4.39,2.73,488
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,7553
4051,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1275
4052,1.1,Ideal,F,SI2,60.4,55.0,6.77,6.73,4.08,5375
4053,1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12267
4054,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5499
4055,0.92,Ideal,H,SI1,61.6,56.0,6.21,6.25,3.84,4202
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3463
4057,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,3806
4058,1.2,Premium,G,SI2,59.9,59.0,6.92,6.98,4.16,6015
4059,0.61,Ideal,F,VVS2,61.8,55.0,5.43,5.47,3.37,3526
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,605
4061,0.52,Very Good,F,VVS2,58.9,60.0,5.23,5.3,3.1,2569
4062,0.23,Very Good,D,VVS1,59.7,58.0,3.97,4.04,2.39,936
4063,0.3,Very Good,G,VS1,60.2,62.0,4.3,4.31,2.59,462
4064,0.84,Very Good,D,SI1,59.2,59.0,6.18,6.21,3.67,4142
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,2733
4066,2.14,Premium,F,SI2,58.2,61.0,8.5,8.45,4.93,14885
4067,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6103
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,193
4069,1.5,Premium,I,VVS2,60.2,58.0,7.5,7.34,4.47,9998
4070,0.52,Ideal,F,IF,60.3,60.0,5.24,5.27,3.17,3104
4071,1.19,Ideal,H,VS1,62.5,54.0,6.78,6.82,4.25,7488
4072,0.3,Premium,J,VS1,62.6,58.0,4.27,4.32,2.69,1186
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1561
4074,0.91,Ideal,D,VVS2,62.0,54.0,6.2,6.25,3.86,6319
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2581
4076,2.01,Very Good,H,I1,58.1,63.0,8.3,8.19,4.79,10393
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4090
4078,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,4227
4079,1.42,Premium,F,SI2,59.7,57.0,7.33,7.3,4.37,8210
4080,0.46,Very Good,F,SI2,61.5,56.0,4.98,5.01,3.07,61
4081,0.38,Ideal,F,VS2,61.2,57.0,4.64,4.67,2.85,1084
4082,0.93,Premium,H,VS2,60.3,61.0,6.39,6.25,3.81,4647
4083,1.2,Very Good,I,VS2,61.7,59.0,6.83,6.88,4.23,6624
4084,0.82,Very Good,G,SI1,63.4,55.0,6.0,5.93,3.78,3623
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1624
4086,1.02,Very Good,I,VS2,59.3,59.0,6.57,6.62,3.91,4927
4087,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1138
4088,0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,679
4089,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3834
4090,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,12125
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,11086
4092,0.52,Ideal,G,SI2,61.6,55.0,5.16,5.19,3.19,390
4093,0.5,Ideal,F,VVS2,62.1,58.0,5.07,5.11,3.16,2667
4094,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2390
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,843
4096,1.2,Ideal,H,VS1,61.9,57.0,6.77,6.73,4.18,7604
4097,0.3,Very Good,D,SI1,63.4,54.0,4.31,4.27,2.72,19
4098,0.41,Good,F,SI1,63.9,56.0,4.68,4.74,3.01,430
4099,1.51,Premium,H,SI1,58.0,59.0,7.57,7.54,4.38,9219
4100,0.53,Ideal,D,SI1,61.6,56.0,5.2,5.23,3.21,1862
4101,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1943
4102,0.9,Very Good,G,VS2,62.4,61.0,6.13,6.17,3.84,4959
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,7365
4104,1.02,Ideal,F,SI2,61.4,56.0,6.5,6.47,3.98,4758
4105,1.15,Premium,G,SI2,62.7,58.0,6.71,6.69,4.2,5666
4106,0.86,Fair,G,VS1,64.6,58.8,5.95,6.04,3.87,4211
4107,0.54,Ideal,G,VS1,61.3,57.0,5.25,5.28,3.23,2359
4108,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,5049
4109,0.7,Very Good,G,VS2,63.3,56.0,5.59,5.66,3.56,3296
4110,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,5201
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,1536
4112,0.41,Premium,F,VVS2,62.4,58.0,4.76,4.7,2.95,1882
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,1351
4114,1.1,Very Good,D,SI2,61.1,58.0,6.61,6.69,4.06,5610
4115,0.5,Good,H,VVS1,63.5,58.0,4.98,5.03,3.18,1815
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,774
4117,1.0,Good,D,IF,63.3,59.0,6.33,6.37,4.02,7196
4118,1.88,Very Good,I,VS2,62.2,57.0,7.79,7.86,4.87,13058
4119,1.53,Premium,J,VVS1,61.6,58.0,7.4,7.37,4.55,9676
4120,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12816
4121,0.79,Ideal,G,SI1,61.1,57.0,5.98,5.93,3.64,3490
4122,1.0,Ideal,G,SI1,62.4,56.0,6.41,6.34,3.98,5358
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,288
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,1912
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,4994
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,96
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,4746
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,1326
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,151
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,724
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,4066
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,3039
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,461
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,505
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,10236
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,524
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4584
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,2004
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9363
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,4907
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,792
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2590
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,4502
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5451
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,6771
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,419
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,2772
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1355
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5521
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4486
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7376
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,9731
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1416
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,626
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,730
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,279
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,1308
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,3637
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,6428
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,299
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,1751
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,10775
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,6768
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2657
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,11323
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3898
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,2206
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3691
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,18410
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,975
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,903
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,354
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2735
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7242
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,14657
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10158
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,1551
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3227
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7407
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4679
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2455
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1759
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5699
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1426
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2061
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5570
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,298
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,107
4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,2038
4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,5882
4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,3779
4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,160
4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,357
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,299
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,4002
4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9801
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2097
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,142
4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,6503
4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,6652
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,5981
4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,8023
4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2268
4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,2253
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,10357
4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,620
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,6643
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,1294
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,1355
4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6800
4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,908
4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6196
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,7151
4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,10574
4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,7845
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3202
4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,221
4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3227
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,2102
4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2592
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3800
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9768
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,2272
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2682
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,2528
4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5539
4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,1483
4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,664
4229,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,404
4230,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,1175
4231,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,633
4232,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2693
4233,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,31
4234,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,6960
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4557
4236,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1216
4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5840
4238,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,6531
4239,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,14630
4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,14211
4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,5976
4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,5128
4243,1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4654
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3595
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1407
4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1814
4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6806
4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,1165
4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,13084
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,12391
4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,1030
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3850
4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,2166
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,1242
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,5369
4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17242
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,828
4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,88
4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,9008
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5709
4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,127
4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5908
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2008
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,518
4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2348
4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1875
4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4946
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1653
4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9801
4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,1941
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,7142
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,858
4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,1980
4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4975
4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,664
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,7585
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,13941
4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2310
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1124
4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,1124
4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2788
4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6460
4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,9241
4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4827
4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6133
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,1385
4287,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7858
4288,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,569
4289,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2898
4290,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,715
4291,1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5744
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2181
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1840
4294,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5881
4295,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6290
