,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1328
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5590
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4530
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7529
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,9944
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1378
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,599
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,773
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,291
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,1329
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,3679
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,6453
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,284
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,1729
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,11005
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,6867
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,2616
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,11573
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,3880
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,2222
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3745
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,18922
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,-1034
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,-945
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,305
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2757
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,7350
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,15096
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,10403
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,1539
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,3069
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,7529
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4708
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,2381
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,1796
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,5790
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1412
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,1998
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5639
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,-330
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,-1
4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,-2120
4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,5869
4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,3786
4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,112
4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,289
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,316
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,4039
4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9991
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,2083
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,137
4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,6609
4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,6754
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,6026
4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,8114
4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2275
4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,2192
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,10581
4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,-630
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,6732
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,1336
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,1357
4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6909
4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,903
4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6290
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,7258
4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,10742
4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,7939
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,3189
4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,-263
4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,3229
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,2097
4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2547
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3831
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9977
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,2252
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2687
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,2548
4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5599
4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,1527
4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,-672
4229,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,378
4230,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,-1184
4231,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,629
4232,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2695
4233,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,-53
4234,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,7070
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4611
4236,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1164
4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5920
4238,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,6624
4239,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,15032
4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,14561
4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,6063
4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,5174
4243,1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,4733
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3614
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1404
4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1794
4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6912
4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,-1244
4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,13352
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,12721
4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,882
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3884
4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,2175
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,1200
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,5476
4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17782
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,852
4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,-46
4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,9177
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5785
4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,117
4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,5976
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2004
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,534
4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,2351
4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1838
4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4958
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1656
4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,10014
4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,1902
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,7262
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,-924
4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,-2161
4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,5043
4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,569
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,7736
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,14207
4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,2270
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,1117
4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,1155
4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,2811
4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6556
4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,9430
4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,4865
4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6230
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,1394
4287,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,8013
4288,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,-630
4289,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,2731
4290,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,-825
4291,1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5815
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,2037
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,1872
4294,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5945
4295,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,6369
4296,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,3386
4297,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,9217
4298,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1692
4299,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,1937
4300,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,1724
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,2252
4302,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,-227
4303,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,34
4304,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,2422
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,789
4306,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,7661
4307,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,1903
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,2235
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1517
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,3179
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,6387
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14871
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,9148
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5802
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,1369
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,445
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,675
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,291
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,9029
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,738
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9493
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,2156
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,702
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,2751
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,5737
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,5127
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,651
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,582
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,5271
4330,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,5323
4331,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,491
4332,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,6113
4333,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,-497
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9368
4335,1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,4337
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6243
4337,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4751
4338,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,3073
4339,1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,2595
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,2036
4341,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,1698
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,5686
4343,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,1727
4344,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,5613
4345,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,2257
4346,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,769
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,6778
4348,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,809
4349,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,3686
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5991
4351,1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,7526
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15176
4353,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,-787
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,2927
4355,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,2763
4356,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,8314
4357,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,12281
4358,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5778
4359,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,3990
4360,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13892
4361,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,2017
4362,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4732
4363,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3920
4364,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,759
4365,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,1395
4366,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,-24
4367,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,2000
4368,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,978
4369,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3627
4370,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,6184
4371,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,398
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2924
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3656
4374,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,937
4375,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,1272
4376,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,473
4377,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,234
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3681
4379,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,1945
4380,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,2737
4381,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,-429
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3555
4383,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8971
4384,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7453
4385,0.31,Ideal,D,VS2,60.8,56.0,4.39,4.42,2.68,841
4386,0.7,Good,I,SI1,63.5,59.0,5.62,5.65,3.58,1488
4387,1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,6742
4388,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,154
4389,1.63,Ideal,H,VS2,62.4,55.0,7.53,7.57,4.71,11510
4390,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3823
4391,0.39,Ideal,I,VS2,60.8,56.0,4.72,4.75,2.88,-72
4392,0.3,Very Good,G,SI1,61.0,58.0,4.3,4.32,2.63,-463
4393,1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,4477
4394,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,2546
4395,2.03,Premium,I,SI1,59.9,58.0,8.23,8.21,4.92,14075
4396,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1459
4397,0.72,Ideal,H,VS1,61.6,55.0,5.76,5.8,3.56,3380
4398,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1984
4399,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,1391
4400,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,15002
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,650
4402,0.31,Ideal,G,VVS1,61.2,56.0,4.34,4.38,2.67,1162
4403,0.5,Premium,F,SI1,62.5,59.0,5.03,4.99,3.13,1318
4404,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,562
4405,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1595
4406,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,42
4407,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,6340
4408,0.31,Ideal,F,IF,62.0,55.0,4.37,4.41,2.72,1679
4409,0.31,Premium,H,VS1,62.4,58.0,4.34,4.28,2.69,119
4410,1.51,Very Good,J,VS2,61.0,58.0,7.35,7.41,4.5,8715
4411,0.32,Good,I,VS2,63.2,56.0,4.32,4.38,2.75,-829
4412,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,8041
4413,1.0,Very Good,G,VS2,62.9,56.0,6.27,6.42,3.99,6000
4414,1.32,Ideal,G,SI2,62.9,57.0,6.98,6.94,4.38,7510
4415,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,4355
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,731
4417,1.7,Very Good,J,SI1,63.2,57.0,7.63,7.55,4.8,9960
4418,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,1053
4419,1.06,Ideal,F,I1,62.1,55.0,6.54,6.57,4.07,2515
4420,0.7,Good,F,SI1,63.8,58.0,5.56,5.67,3.58,2754
4421,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,4528
4422,1.1,Premium,H,VS2,62.5,58.0,6.59,6.54,4.1,6379
4423,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,357
4424,2.01,Very Good,I,VS1,59.7,63.0,8.24,8.15,4.89,14684
4425,0.32,Ideal,G,VS1,62.3,56.0,4.39,4.37,2.73,793
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,5529
4427,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,8552
4428,0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,-715
4429,0.32,Very Good,I,VS2,63.2,56.0,4.38,4.32,2.75,-703
4430,1.2,Ideal,I,SI1,62.6,58.0,6.74,6.71,4.21,6358
4431,0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1019
4432,2.02,Ideal,F,SI2,62.7,57.0,8.07,7.93,5.03,14500
4433,0.34,Premium,I,SI1,60.2,59.0,4.55,4.52,2.73,-1190
4434,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,1983
4435,1.09,Premium,I,VS2,61.3,58.0,6.63,6.58,4.05,5724
4436,0.72,Premium,G,VS2,62.9,57.0,5.73,5.65,3.58,3478
4437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,11601
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,1172
4439,1.04,Premium,I,SI1,62.5,62.0,6.45,6.39,4.01,4735
4440,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4909
4441,1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,9774
4442,0.36,Ideal,H,VS2,62.1,55.0,4.61,4.57,2.85,202
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,3160
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,6185
4445,0.4,Ideal,I,SI1,61.6,56.0,4.68,4.74,2.9,-530
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,578
4447,0.33,Ideal,H,SI2,61.1,57.0,4.46,4.48,2.73,-1543
4448,0.34,Premium,G,VS2,62.4,59.0,4.47,4.41,2.77,504
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1404
4450,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,-818
4451,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,4016
4452,0.31,Premium,F,VS2,61.3,59.0,4.34,4.31,2.65,508
4453,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,1012
4454,0.71,Very Good,I,VS1,61.1,57.0,5.75,5.8,3.53,2581
4455,1.58,Ideal,F,SI1,60.3,56.0,7.56,7.62,4.58,11001
4456,0.7,Ideal,H,SI1,62.5,56.0,5.64,5.69,3.54,2353
4457,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,5050
4458,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,2625
4459,1.0,Premium,F,VS2,58.6,61.0,6.53,6.5,3.82,6012
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4661
4461,0.9,Ideal,G,SI2,61.4,56.0,6.19,6.23,3.81,3584
4462,0.42,Very Good,I,VS1,60.4,60.0,4.82,4.88,2.93,278
4463,1.23,Ideal,G,VVS2,62.7,56.0,6.81,6.84,4.28,8919
4464,0.78,Very Good,F,VS1,63.3,56.0,5.84,5.89,3.71,4481
4465,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,3325
4466,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,8902
4467,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.49,2.74,518
4468,0.7,Very Good,F,VVS1,63.3,62.0,5.67,5.57,3.56,4184
4469,1.09,Ideal,D,SI1,61.9,57.0,6.57,6.61,4.08,6763
4470,1.08,Premium,I,SI1,62.2,58.0,6.6,6.56,4.09,5029
4471,0.3,Ideal,H,VVS2,62.1,54.0,4.32,4.35,2.69,515
4472,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,921
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,1294
4474,1.24,Very Good,J,SI2,60.4,61.0,6.85,6.92,4.16,4619
4475,1.15,Very Good,H,SI1,62.4,57.0,6.68,6.71,4.18,6156
4476,1.22,Ideal,H,SI2,61.7,56.0,6.91,6.83,4.24,5953
4477,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,5109
4478,0.3,Ideal,G,VS2,61.9,57.0,4.26,4.3,2.65,390
4479,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,1448
4480,0.71,Ideal,G,VVS1,62.8,56.0,5.71,5.76,3.6,4246
4481,1.04,Very Good,F,SI2,63.2,58.0,6.39,6.34,4.02,4969
4482,1.14,Ideal,G,VVS1,61.1,58.0,6.74,6.77,4.13,8031
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,2267
4484,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,7447
4485,1.12,Fair,I,SI2,64.6,57.0,6.5,6.47,4.19,3711
4486,1.1,Ideal,H,SI2,63.1,58.0,6.54,6.53,4.12,4984
4487,0.31,Premium,D,SI1,60.0,61.0,4.43,4.41,2.65,69
4488,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2173
4489,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,6588
4490,0.33,Very Good,G,VVS2,60.9,59.0,4.45,4.49,2.72,1017
4491,0.91,Good,D,SI1,63.1,61.0,6.1,6.16,3.87,4833
4492,0.5,Premium,F,VS2,61.4,60.0,5.13,5.17,3.16,1825
